date,open,high,low,close,adj_close,volume
2017-11-27 00:00:00-05:00,11.45100021,11.70699978,11.31949997,11.33600044,11.33600044,23319000
2017-11-28 00:00:00-05:00,11.40600014,11.41469955,11.05099964,11.20899963,11.20899963,13929000
2017-11-29 00:00:00-05:00,11.16100025,11.18799973,10.05900002,10.36699963,10.36699963,38300000
2017-11-30 00:00:00-05:00,10.56099987,10.58150005,10.31499958,10.38199997,10.38199997,11601000
2017-12-01 00:00:00-05:00,10.39000034,10.47700024,10.01000023,10.32699966,10.32699966,14158000
2017-12-04 00:00:00-05:00,10.52700043,10.52700043,9.619000435,9.661999702,9.661999702,27408000
2017-12-05 00:00:00-05:00,9.667699814,9.857999802,9.241000175,9.527999878,9.527999878,24545000
2017-12-06 00:00:00-05:00,9.489999771,9.661999702,9.382100105,9.576999664,9.576999664,14044000
2017-12-07 00:00:00-05:00,9.652000427,9.996999741,9.610799789,9.979000092,9.979000092,15992000
2017-12-08 00:00:00-05:00,10.21199989,10.29599953,9.987000465,10.07699966,10.07699966,13157000
2017-12-11 00:00:00-05:00,10.12899971,10.51150036,10.12899971,10.41100025,10.41100025,13937000
2017-12-12 00:00:00-05:00,10.14999962,10.39999962,10.05000019,10.14000034,10.14000034,10837000
2017-12-13 00:00:00-05:00,10.18799973,10.42199993,10.18599987,10.3210001,10.3210001,9329000
2017-12-14 00:00:00-05:00,10.36299992,10.46500015,10.28009987,10.32299995,10.32299995,6170000
2017-12-15 00:00:00-05:00,10.36299992,10.63500023,10.27999973,10.52200031,10.52200031,12464000
2017-12-18 00:00:00-05:00,10.64099979,10.8039999,10.63399982,10.76200008,10.76200008,12542000
2017-12-19 00:00:00-05:00,10.76299953,10.76299953,10.56099987,10.57299995,10.57299995,8311000
2017-12-20 00:00:00-05:00,10.66699982,10.68400002,10.36100006,10.52400017,10.52400017,6409000
2017-12-21 00:00:00-05:00,10.57800007,10.6590004,10.45600033,10.47999954,10.47999954,4782000
2017-12-22 00:00:00-05:00,10.41300011,10.45499992,10.2130003,10.38599968,10.38599968,5901000
2017-12-26 00:00:00-05:00,10.24100018,10.53899956,10.15499973,10.48400021,10.48400021,4037000
2017-12-27 00:00:00-05:00,10.4829998,10.52000046,10.33199978,10.44999981,10.44999981,4782000
2017-12-28 00:00:00-05:00,10.47900009,10.52200031,10.1590004,10.23900032,10.23900032,6626000
2017-12-29 00:00:00-05:00,10.25199986,10.25500011,10.03999996,10.10000038,10.10000038,7758000
2018-01-02 00:00:00-05:00,10.1590004,10.57199955,10.10200024,10.54899979,10.54899979,13945000
2018-01-03 00:00:00-05:00,10.63599968,10.81200027,10.61699963,10.77499962,10.77499962,11627000
2018-01-04 00:00:00-05:00,10.83300018,11.00599957,10.72099972,10.99499989,10.99499989,11610000
2018-01-05 00:00:00-05:00,11.05500031,11.17700005,10.90200043,11.05799961,11.05799961,7710000
2018-01-08 00:00:00-05:00,10.9989996,11.26900005,10.9989996,11.23499966,11.23499966,7487000
2018-01-09 00:00:00-05:00,11.23499966,11.36699963,10.97299957,11.07299995,11.07299995,7441000
2018-01-10 00:00:00-05:00,10.97000027,11.14599991,10.89999962,11.10000038,11.10000038,6678000
2018-01-11 00:00:00-05:00,11.10700035,11.17500019,11.05000019,11.11299992,11.11299992,6395000
2018-01-12 00:00:00-05:00,11.12899971,11.44999981,11.10900021,11.27999973,11.27999973,8460000
2018-01-16 00:00:00-05:00,11.46500015,11.4659996,11.11800003,11.19200039,11.19200039,11755000
2018-01-17 00:00:00-05:00,11.25599957,11.58399963,11.14799976,11.49100018,11.49100018,12265000
2018-01-18 00:00:00-05:00,11.44799995,11.67300034,11.40699959,11.47999954,11.47999954,6976000
2018-01-19 00:00:00-05:00,11.51000023,11.58100033,11.46000004,11.54800034,11.54800034,6929000
2018-01-22 00:00:00-05:00,11.54399967,11.96500015,11.54399967,11.94299984,11.94299984,11804000
2018-01-23 00:00:00-05:00,11.97099972,12.00599957,11.57999992,11.86900043,11.86900043,11350000
2018-01-24 00:00:00-05:00,11.97500038,12.19499969,11.82499981,11.96700001,11.96700001,10238000
2018-01-25 00:00:00-05:00,12.10000038,12.6239996,12.03299999,12.48999977,12.48999977,19406000
2018-01-26 00:00:00-05:00,12.63599968,13.04699993,12.39999962,12.90699959,12.90699959,20374000
2018-01-29 00:00:00-05:00,12.97000027,12.99699974,12.52200031,12.72999954,12.72999954,17215000
2018-01-30 00:00:00-05:00,12.17000008,12.58300018,11.9090004,12.42099953,12.42099953,17379000
2018-01-31 00:00:00-05:00,12.61200047,12.85900021,12.55799961,12.79199982,12.79199982,12175000
2018-02-01 00:00:00-05:00,12.70300007,13.11590004,12.56999969,12.62800026,12.62800026,11681000
2018-02-02 00:00:00-05:00,12.55000019,12.86800003,12.38000011,12.51200008,12.51200008,13712000
2018-02-05 00:00:00-05:00,12.05700016,12.72850037,11.82999992,11.82999992,11.82999992,23242000
2018-02-06 00:00:00-05:00,11.38099957,12.27000046,11.20600033,12.21399975,12.21399975,27059000
2018-02-07 00:00:00-05:00,12.27499962,12.77000046,12.14099979,12.33399963,12.33399963,16960000
2018-02-08 00:00:00-05:00,12.44999981,12.70699978,11.85000038,11.85099983,11.85099983,21023000
2018-02-09 00:00:00-05:00,12.07400036,12.39299965,11.41600037,11.95499992,11.95499992,28825000
2018-02-12 00:00:00-05:00,12.32999992,12.89500046,12.2173996,12.79399967,12.79399967,27029000
2018-02-13 00:00:00-05:00,12.77499962,13.04199982,12.51299953,12.60599995,12.60599995,19878000
2018-02-14 00:00:00-05:00,12.51000023,13.81599998,12.50199986,13.75599957,13.75599957,42368000
2018-02-15 00:00:00-05:00,13.5,14.07499981,13.02999973,13.79500008,13.79500008,57765000
2018-02-16 00:00:00-05:00,13.54899979,13.86600018,13.41100025,13.75300026,13.75300026,22309000
2018-02-20 00:00:00-05:00,13.68299961,14.61200047,13.6619997,14.27799988,14.27799988,27146000
2018-02-21 00:00:00-05:00,13.67500019,13.73400021,13.27700043,13.28999996,13.28999996,53612000
2018-02-22 00:00:00-05:00,13.39599991,13.65250015,13.31999969,13.41800022,13.41800022,24104000
2018-02-23 00:00:00-05:00,13.54899979,13.69999981,13.31000042,13.69999981,13.69999981,16227000
2018-02-26 00:00:00-05:00,13.75199986,13.83199978,13.51399994,13.62699986,13.62699986,14626000
2018-02-27 00:00:00-05:00,13.65699959,13.94400024,13.55900002,13.76599979,13.76599979,14833000
2018-02-28 00:00:00-05:00,13.9289999,14.05000019,13.79300022,13.8210001,13.8210001,13950000
2018-03-01 00:00:00-05:00,13.69999981,13.91499996,13.33199978,13.68500042,13.68500042,18025000
2018-03-02 00:00:00-05:00,13.5,13.75,13.44699955,13.67500019,13.67500019,11782000
2018-03-05 00:00:00-05:00,13.5170002,13.98499966,13.39999962,13.9289999,13.9289999,20270000
2018-03-06 00:00:00-05:00,14.01500034,14.33699989,13.97200012,14.15100002,14.15100002,13524000
2018-03-07 00:00:00-05:00,13.99499989,14.44400024,13.89999962,14.36800003,14.36800003,14863000
2018-03-08 00:00:00-05:00,14.46199989,14.80200005,14.46199989,14.74100018,14.74100018,19252000
2018-03-09 00:00:00-05:00,14.94200039,15.04699993,14.76200008,14.91600037,14.91600037,14187000
2018-03-12 00:00:00-04:00,14.97299957,15.01500034,14.73799992,14.81499958,14.81499958,7909000
2018-03-13 00:00:00-04:00,14.85999966,14.87530041,14.45100021,14.53199959,14.53199959,11156000
2018-03-14 00:00:00-04:00,14.56099987,14.81200027,14.38799953,14.625,14.625,9715000
2018-03-15 00:00:00-04:00,14.77499962,14.89999962,14.61999989,14.74100018,14.74100018,8660000
2018-03-16 00:00:00-04:00,14.72099972,14.81400013,14.53600025,14.72200012,14.72200012,6396000
2018-03-19 00:00:00-04:00,14.59000015,14.81900024,14.29300022,14.56200027,14.56200027,10176000
2018-03-20 00:00:00-04:00,14.54399967,15.48200035,14.5,15.31099987,15.31099987,19044000
2018-03-21 00:00:00-04:00,15.35400009,15.39999962,14.82600021,14.93999958,14.93999958,16502000
2018-03-22 00:00:00-04:00,14.7510004,15.27999973,14.53299999,14.54500008,14.54500008,18129000
2018-03-23 00:00:00-04:00,14.59799957,14.76599979,14.10000038,14.16600037,14.16600037,18567000
2018-03-26 00:00:00-04:00,14.52600002,14.78199959,13.05000019,13.67199993,13.67199993,52498000
2018-03-27 00:00:00-04:00,13.625,13.91300011,12.72099972,12.88199997,12.88199997,28333000
2018-03-28 00:00:00-04:00,12.75,12.77499962,12.06799984,12.15999985,12.15999985,36575000
2018-03-29 00:00:00-04:00,12.09000015,12.62800026,11.85700035,12.45899963,12.45899963,29666000
2018-04-02 00:00:00-04:00,12.47099972,12.75,12.02999973,12.20800018,12.20800018,18434000
2018-04-03 00:00:00-04:00,12.39999962,12.54800034,11.77999973,11.93700027,11.93700027,18240000
2018-04-04 00:00:00-04:00,11.41100025,12.13500023,11.25,12.06700039,12.06700039,14867000
2018-04-05 00:00:00-04:00,12.375,12.55200005,11.96000004,12.01399994,12.01399994,12399000
2018-04-06 00:00:00-04:00,11.87699986,12.07900047,11.59599972,11.74199963,11.74199963,10899000
2018-04-09 00:00:00-04:00,11.91499996,12.37100029,11.81000042,11.89500046,11.89500046,17886000
2018-04-10 00:00:00-04:00,12.24499989,12.34899998,11.89500046,12.2869997,12.2869997,16074000
2018-04-11 00:00:00-04:00,12.19900036,12.42000008,11.93599987,11.95300007,11.95300007,12032000
2018-04-12 00:00:00-04:00,12.05599976,12.12489986,11.91300011,12.07499981,12.07499981,19978000
2018-04-13 00:00:00-04:00,12.19999981,12.21899986,11.6239996,11.7510004,11.7510004,45783000
2018-04-16 00:00:00-04:00,11.78299999,11.80000019,11.36800003,11.69400024,11.69400024,21087000
2018-04-17 00:00:00-04:00,11.80000019,12.73200035,11.79100037,12.59599972,12.59599972,27068000
2018-04-18 00:00:00-04:00,12.63199997,12.83100033,12.32600021,12.75599957,12.75599957,17710000
2018-04-19 00:00:00-04:00,12.61200047,12.95800018,12.55749989,12.66699982,12.66699982,13566000
2018-04-20 00:00:00-04:00,12.64999962,12.76000023,12.5284996,12.6789999,12.6789999,16703000
2018-04-23 00:00:00-04:00,12.71899986,12.72200012,12.11499977,12.29100037,12.29100037,20395000
2018-04-24 00:00:00-04:00,12.39000034,12.68500042,12.15100002,12.31400013,12.31400013,19212000
2018-04-25 00:00:00-04:00,12.30000019,12.33300018,11.85449982,12.00199986,12.00199986,12154000
2018-04-26 00:00:00-04:00,12.19799995,12.55200005,12.19799995,12.41499996,12.41499996,13762000
2018-04-27 00:00:00-04:00,12.67700005,12.71000004,12.42000008,12.6619997,12.6619997,17039000
2018-04-30 00:00:00-04:00,12.80000019,13.44299984,12.70100021,13.36299992,13.36299992,38404000
2018-05-01 00:00:00-04:00,12.50800037,12.81000042,11.88099957,12.76799965,12.76799965,73565000
2018-05-02 00:00:00-04:00,12.68500042,12.97399998,12.24800014,12.48099995,12.48099995,29645000
2018-05-03 00:00:00-04:00,12.48099995,13.55300045,12.42500019,13.5170002,13.5170002,33165000
2018-05-04 00:00:00-04:00,13.47999954,13.82610035,13.26299953,13.61299992,13.61299992,19340000
2018-05-07 00:00:00-04:00,13.77900028,13.90499973,13.6590004,13.85599995,13.85599995,13642000
2018-05-08 00:00:00-04:00,13.94699955,14.60499954,13.86100006,14.33100033,14.33100033,23102000
2018-05-09 00:00:00-04:00,14.39999962,14.64750004,14.30000019,14.60999966,14.60999966,15342000
2018-05-10 00:00:00-04:00,14.64000034,14.69699955,14.5710001,14.62300014,14.62300014,11622000
2018-05-11 00:00:00-04:00,14.63300037,14.66699982,14.27099991,14.44699955,14.44699955,11616000
2018-05-14 00:00:00-04:00,14.52999973,14.82900047,14.22299957,14.26399994,14.26399994,14795000
2018-05-15 00:00:00-04:00,14.52999973,14.52999973,13.76299953,14.25,14.25,11407000
2018-05-16 00:00:00-04:00,14.30200005,14.4630003,14.21100044,14.22799969,14.22799969,7133000
2018-05-17 00:00:00-04:00,14.22200012,14.66180038,14.18999958,14.60999966,14.60999966,14402000
2018-05-18 00:00:00-04:00,14.52600002,14.77000046,14.47299957,14.70600033,14.70600033,10334000
2018-05-21 00:00:00-04:00,14.87300014,15.09700012,14.34200001,14.45100021,14.45100021,15640000
2018-05-22 00:00:00-04:00,14.06999969,14.29899979,13.73099995,13.875,13.875,27605000
2018-05-23 00:00:00-04:00,13.80000019,14.125,13.75,14.08300018,14.08300018,9972000
2018-05-24 00:00:00-04:00,14.04899979,14.36800003,14.02499962,14.30500031,14.30500031,9094000
2018-05-25 00:00:00-04:00,14.30500031,14.4659996,14.26799965,14.36400032,14.36400032,6542000
2018-05-29 00:00:00-04:00,14.33199978,14.53199959,14.18000031,14.32900047,14.32900047,8574000
2018-05-30 00:00:00-04:00,14.39999962,14.68000031,14.36909962,14.58399963,14.58399963,7657000
2018-05-31 00:00:00-04:00,14.61100006,14.99800014,14.55200005,14.80900002,14.80900002,14316000
2018-06-01 00:00:00-04:00,14.94999981,15.16549969,14.75399971,15.07999992,15.07999992,13078000
2018-06-04 00:00:00-04:00,15.19299984,15.78600025,15.17500019,15.69099998,15.69099998,16224000
2018-06-05 00:00:00-04:00,15.71199989,16.20000076,15.68400002,16.1060009,16.1060009,13944000
2018-06-06 00:00:00-04:00,16.20499992,16.57699966,16.02599907,16.5359993,16.5359993,13996000
2018-06-07 00:00:00-04:00,16.60000038,16.60099983,15.88799953,16.12599945,16.12599945,17388000
2018-06-08 00:00:00-04:00,15.95499992,16.38299942,15.85000038,16.28100014,16.28100014,10569000
2018-06-11 00:00:00-04:00,16.31999969,16.49040031,16.00300026,16.02400017,16.02400017,10794000
2018-06-12 00:00:00-04:00,16.03300095,16.5890007,16.01300049,16.52400017,16.52400017,13781000
2018-06-13 00:00:00-04:00,16.5,17.11300087,16.38100052,16.50900078,16.50900078,21560000
2018-06-14 00:00:00-04:00,16.62199974,16.88599968,16.60000038,16.79400063,16.79400063,11252000
2018-06-15 00:00:00-04:00,16.66500092,16.93580055,16.46500015,16.84399986,16.84399986,8417000
2018-06-18 00:00:00-04:00,16.70000076,17.29199982,16.67959976,17.2840004,17.2840004,12613000
2018-06-19 00:00:00-04:00,16.97999954,17.25099945,16.70700073,17.06100082,17.06100082,10927000
2018-06-20 00:00:00-04:00,17.36700058,17.51099968,17.22100067,17.22500038,17.22500038,9653000
2018-06-21 00:00:00-04:00,17.34799957,17.38409996,16.43499947,16.45400047,16.45400047,17643000
2018-06-22 00:00:00-04:00,16.65200043,16.66799927,16.00699997,16.25300026,16.25300026,12329000
2018-06-25 00:00:00-04:00,16,16,15.10499954,15.3210001,15.3210001,21808000
2018-06-26 00:00:00-04:00,15.57499981,15.8725996,15.41149998,15.5010004,15.5010004,18155000
2018-06-27 00:00:00-04:00,15.55200005,15.61999989,14.42800045,14.47000027,14.47000027,32484000
2018-06-28 00:00:00-04:00,14.31700039,14.78299999,14.03999996,14.65499973,14.65499973,18810000
2018-06-29 00:00:00-04:00,14.78199959,14.99479961,14.53499985,14.58899975,14.58899975,12050000
2018-07-02 00:00:00-04:00,14.27099991,14.95699978,14.13700008,14.94200039,14.94200039,8808000
2018-07-03 00:00:00-04:00,14.91790009,15.19499969,14.72539997,15.05000019,15.05000019,10608000
2018-07-05 00:00:00-04:00,15.31499958,15.37699986,14.99600029,15.26799965,15.26799965,9149000
2018-07-06 00:00:00-04:00,15.29100037,15.73400021,15.19999981,15.68099976,15.68099976,10738000
2018-07-09 00:00:00-04:00,15.87899971,16.04000092,15.42399979,15.84500027,15.84500027,9970000
2018-07-10 00:00:00-04:00,15.86200047,16.03650093,15.78100014,15.89799976,15.89799976,7765000
2018-07-11 00:00:00-04:00,15.74800014,16.1970005,15.62699986,16.09799957,16.09799957,7455000
2018-07-12 00:00:00-04:00,16.25799942,16.81999969,16.21100044,16.75,16.75,9958000
2018-07-13 00:00:00-04:00,16.77199936,16.81150055,16.37400055,16.61800003,16.61800003,8771000
2018-07-16 00:00:00-04:00,16.61300087,16.94000053,16.47999954,16.53499985,16.53499985,12623000
2018-07-17 00:00:00-04:00,16.17099953,17.03000069,16.10499954,16.89999962,16.89999962,12006000
2018-07-18 00:00:00-04:00,16.92499924,17.14800072,16.7031002,17.04800034,17.04800034,8516000
2018-07-19 00:00:00-04:00,17,17.20999908,16.81800079,17.17499924,17.17499924,8291000
2018-07-20 00:00:00-04:00,17.20000076,17.52899933,17.12999916,17.17499924,17.17499924,12778000
2018-07-23 00:00:00-04:00,17.19499969,17.41320038,16.89999962,17.32600021,17.32600021,8397000
2018-07-24 00:00:00-04:00,17.48399925,17.65990067,16.66300011,16.83399963,16.83399963,15415000
2018-07-25 00:00:00-04:00,16.79100037,17.40299988,16.55699921,17.37800026,17.37800026,12559000
2018-07-26 00:00:00-04:00,16.93300056,17.22400093,16.86499977,17.02899933,17.02899933,11585000
2018-07-27 00:00:00-04:00,17.23500061,17.23500061,15.92599964,16.01499939,16.01499939,21020000
2018-07-30 00:00:00-04:00,15.97999954,16.04700089,14.7329998,14.80799961,14.80799961,27451000
2018-07-31 00:00:00-04:00,13.85200024,14.37699986,13.32610035,13.8210001,13.8210001,79206000
2018-08-01 00:00:00-04:00,13.86800003,14.02190018,13.48900032,13.63599968,13.63599968,24052000
2018-08-02 00:00:00-04:00,13.45800018,14.42099953,13.26299953,14.3920002,14.3920002,27249000
2018-08-03 00:00:00-04:00,14.5,14.54699993,14.08300018,14.18700027,14.18700027,16174000
2018-08-06 00:00:00-04:00,14.19099998,14.24100018,13.80000019,14.20400047,14.20400047,11964000
2018-08-07 00:00:00-04:00,14.31499958,14.66390038,14.11699963,14.16800022,14.16800022,10130000
2018-08-08 00:00:00-04:00,14.2670002,14.41399956,14.08500004,14.27000046,14.27000046,8175000
2018-08-09 00:00:00-04:00,14.22099972,14.71399975,14.22000027,14.64400005,14.64400005,8752000
2018-08-10 00:00:00-04:00,14.50899982,15.11800003,14.41499996,14.92199993,14.92199993,13216000
2018-08-13 00:00:00-04:00,14.93500042,15.10099983,14.24100018,14.2869997,14.2869997,12800000
2018-08-14 00:00:00-04:00,14.42000008,14.57400036,14.15499973,14.43799973,14.43799973,12284000
2018-08-15 00:00:00-04:00,14.25800037,14.45600033,13.71100044,13.8920002,13.8920002,18203000
2018-08-16 00:00:00-04:00,14.07800007,14.21100044,13.88500023,13.91600037,13.91600037,9210000
2018-08-17 00:00:00-04:00,13.8920002,14.02400017,13.57900047,13.71899986,13.71899986,12589000
2018-08-20 00:00:00-04:00,13.80000019,13.83339977,13.28499985,13.59700012,13.59700012,15171000
2018-08-21 00:00:00-04:00,13.51200008,13.77799988,13.32600021,13.34399986,13.34399986,14254000
2018-08-22 00:00:00-04:00,13.23400021,13.85000038,13.23400021,13.76299953,13.76299953,12652000
2018-08-23 00:00:00-04:00,13.8039999,14.0909996,13.70499992,13.7489996,13.7489996,10420000
2018-08-24 00:00:00-04:00,13.96000004,14.14999962,13.84710026,14.05799961,14.05799961,12131000
2018-08-27 00:00:00-04:00,14.18500042,14.47500038,13.89999962,14.40400028,14.40400028,13864000
2018-08-28 00:00:00-04:00,14.56000042,14.60499954,14.27499962,14.5,14.5,12895000
2018-08-29 00:00:00-04:00,14.53899956,14.64999962,14.37699986,14.51500034,14.51500034,9367000
2018-08-30 00:00:00-04:00,14.46000004,14.64840031,14.3281002,14.48099995,14.48099995,8123000
2018-08-31 00:00:00-04:00,14.38899994,14.6260004,14.33899975,14.56700039,14.56700039,6691000
2018-09-04 00:00:00-04:00,14.60999966,14.69299984,14.36100006,14.63399982,14.63399982,9121000
2018-09-05 00:00:00-04:00,14.36699963,14.41250038,13.64999962,13.99699974,13.99699974,23623000
2018-09-06 00:00:00-04:00,13.97099972,14.0454998,13.23499966,13.41300011,13.41300011,18254000
2018-09-07 00:00:00-04:00,13.12699986,14.11800003,13.06000042,14.06400013,14.06400013,20395000
2018-09-10 00:00:00-04:00,14.13399982,14.25500011,13.90499973,14.2130003,14.2130003,10623000
2018-09-11 00:00:00-04:00,14.14999962,14.80300045,14.03909969,14.77600002,14.77600002,13205000
2018-09-12 00:00:00-04:00,14.77600002,15.37699986,14.62199974,15.31299973,15.31299973,17112000
2018-09-13 00:00:00-04:00,15.39999962,15.85000038,15.39500046,15.55000019,15.55000019,12598000
2018-09-14 00:00:00-04:00,15.69900036,15.88949966,15.35630035,15.47700024,15.47700024,12470000
2018-09-17 00:00:00-04:00,15.79199982,15.94299984,15.34500027,15.36299992,15.36299992,16542000
2018-09-18 00:00:00-04:00,15.44999981,16.42000008,15.44999981,16.22800064,16.22800064,17066000
2018-09-19 00:00:00-04:00,16.39999962,16.64999962,16.1515007,16.45999908,16.45999908,16378000
2018-09-20 00:00:00-04:00,16.53800011,16.89500046,16.45000076,16.71699905,16.71699905,13783000
2018-09-21 00:00:00-04:00,16.67000008,16.81599998,16.06100082,16.15200043,16.15200043,21464000
2018-09-24 00:00:00-04:00,15.95600033,16.53300095,15.73999977,16.21800041,16.21800041,8926000
2018-09-25 00:00:00-04:00,16.33699989,16.51399994,15.89999962,16.11100006,16.11100006,15798000
2018-09-26 00:00:00-04:00,16.25200081,16.47999954,15.98799992,16.20000076,16.20000076,8605000
2018-09-27 00:00:00-04:00,16.22599983,16.47100067,16.20199966,16.44499969,16.44499969,6043000
2018-09-28 00:00:00-04:00,16.41900063,16.77899933,16.30599976,16.44599915,16.44599915,7894000
2018-10-01 00:00:00-04:00,16.6439991,16.68600082,16.25099945,16.34199905,16.34199905,8684000
2018-10-02 00:00:00-04:00,16.24600029,16.39999962,15.59700012,15.65999985,15.65999985,15665000
2018-10-03 00:00:00-04:00,15.7510004,16.23600006,15.71899986,16.02000046,16.02000046,9095000
2018-10-04 00:00:00-04:00,15.94799995,16.01989937,14.77999973,14.89099979,14.89099979,19299000
2018-10-05 00:00:00-04:00,14.9090004,15.14099979,14.10700035,14.56000042,14.56000042,16913000
2018-10-08 00:00:00-04:00,14.32199955,14.55319977,13.80900002,14.04899979,14.04899979,12420000
2018-10-09 00:00:00-04:00,14.03999996,14.31799984,13.87549973,14.02200031,14.02200031,10555000
2018-10-10 00:00:00-04:00,13.96399975,13.99510002,12.80099964,13.01000023,13.01000023,26863000
2018-10-11 00:00:00-04:00,12.66899967,13.39799976,12.66800022,12.83899975,12.83899975,20703000
2018-10-12 00:00:00-04:00,13.51599979,13.69699955,13.02499962,13.52000046,13.52000046,20346000
2018-10-15 00:00:00-04:00,13.4989996,13.69999981,13.20899963,13.56999969,13.56999969,11142000
2018-10-16 00:00:00-04:00,13.86800003,14.60700035,13.8409996,14.58300018,14.58300018,13911000
2018-10-17 00:00:00-04:00,14.60000038,14.64999962,13.38700008,13.73700047,13.73700047,31490000
2018-10-18 00:00:00-04:00,13.67800045,14.01399994,13.35599995,13.47799969,13.47799969,15930000
2018-10-19 00:00:00-04:00,13.56799984,13.73810005,12.61999989,12.70699978,12.70699978,22296000
2018-10-22 00:00:00-04:00,12.83899975,13.55900002,12.56429958,13.43700027,13.43700027,23562000
2018-10-23 00:00:00-04:00,12.83399963,13.31999969,12.67099953,13.2159996,13.2159996,23669000
2018-10-24 00:00:00-04:00,13.3114996,13.46000004,12.20499992,12.22700024,12.22700024,23152000
2018-10-25 00:00:00-04:00,13.13599968,13.83399963,12.85000038,13.69900036,13.69900036,44847000
2018-10-26 00:00:00-04:00,12.96100044,13.83399963,12.84500027,13.29500008,13.29500008,28309000
2018-10-29 00:00:00-04:00,13.68299961,13.76799965,12.50800037,12.85000038,12.85000038,21561000
2018-10-30 00:00:00-04:00,12.53499985,13.23600006,12.27999973,12.91399956,12.91399956,30291000
2018-10-31 00:00:00-04:00,13.25,13.86499977,13.05300045,13.81499958,13.81499958,21188000
2018-11-01 00:00:00-04:00,13.87699986,14.50899982,13.56700039,14.43500042,14.43500042,17965000
2018-11-02 00:00:00-04:00,14.43500042,14.8920002,14.22599983,14.55500031,14.55500031,19476000
2018-11-05 00:00:00-05:00,14.39500046,14.5,13.97599983,14.10299969,14.10299969,12225000
2018-11-06 00:00:00-05:00,14.17800045,14.38099957,13.89999962,14.09300041,14.09300041,8319000
2018-11-07 00:00:00-05:00,14.41300011,14.94999981,14.31400013,14.81900024,14.81900024,15287000
2018-11-08 00:00:00-05:00,14.8210001,15.08380032,14.63899994,14.95400047,14.95400047,12999000
2018-11-09 00:00:00-05:00,14.72900009,14.72900009,13.85999966,14.09000015,14.09000015,17267000
2018-11-12 00:00:00-05:00,13.9289999,13.93099976,13.09000015,13.5539999,13.5539999,16870000
2018-11-13 00:00:00-05:00,13.64999962,14.0539999,13.41699982,13.87800026,13.87800026,14045000
2018-11-14 00:00:00-05:00,14.09399986,14.44999981,13.96100044,14.27600002,14.27600002,13594000
2018-11-15 00:00:00-05:00,14.25199986,15.12699986,14.14999962,15.00899982,15.00899982,18683000
2018-11-16 00:00:00-05:00,14.66699982,15.15100002,14.51299953,15.10200024,15.10200024,12185000
2018-11-19 00:00:00-05:00,15.02999973,15.12100029,13.35900021,13.375,13.375,22485000
2018-11-20 00:00:00-05:00,12.25199986,13.6420002,12.19999981,13.43500042,13.43500042,21957000
2018-11-21 00:00:00-05:00,13.89700031,14.01200008,13.24600029,13.26099968,13.26099968,12529000
2018-11-23 00:00:00-05:00,13.12699986,13.61999989,12.96459961,13.48099995,13.48099995,6731000
2018-11-26 00:00:00-05:00,13.78800011,14.45199966,13.74800014,14.44400024,14.44400024,15814000
2018-11-27 00:00:00-05:00,14.19999981,14.68999958,14.1789999,14.44699955,14.44699955,10561000
2018-11-28 00:00:00-05:00,14.64099979,15.00199986,14.5010004,14.99600029,14.99600029,12554000
2018-11-29 00:00:00-05:00,15,15.14599991,14.62510014,14.90400028,14.90400028,11335000
2018-11-30 00:00:00-05:00,14.90299988,15.28899956,14.77999973,15.26599979,15.26599979,10713000
2018-12-03 00:00:00-05:00,15.65600014,15.90999985,15.39999962,15.63899994,15.63899994,14962000
2018-12-04 00:00:00-05:00,15.5,15.90999985,14.93500042,15.02000046,15.02000046,14810000
2018-12-06 00:00:00-05:00,14.30900002,15.72700024,14.22999954,15.68999958,15.68999958,16399000
2018-12-07 00:00:00-05:00,15.69799995,15.98999977,14.52000046,14.68799973,14.68799973,16364000
2018-12-10 00:00:00-05:00,14.60700035,15.1590004,14.39099979,15.14999962,15.14999962,12475000
2018-12-11 00:00:00-05:00,15.49600029,15.88300037,15.31099987,15.46700001,15.46700001,15308000
2018-12-12 00:00:00-05:00,15.79899979,16.37700081,15.74400043,16.00900078,16.00900078,14118000
2018-12-13 00:00:00-05:00,16.09799957,16.41300011,15.94900036,16.1060009,16.1060009,12387000
2018-12-14 00:00:00-05:00,14.79699993,14.90200043,14,14.0170002,14.0170002,63741000
2018-12-17 00:00:00-05:00,13.99199963,13.99199963,12.87899971,12.9659996,12.9659996,50159000
2018-12-18 00:00:00-05:00,13.36299992,13.61999989,13.16100025,13.43900013,13.43900013,25750000
2018-12-19 00:00:00-05:00,13.5,14.05300045,13.16899967,13.31900024,13.31900024,26905000
2018-12-20 00:00:00-05:00,13.12100029,13.49610043,12.14999962,12.77099991,12.77099991,34294000
2018-12-21 00:00:00-05:00,12.82999992,12.86299992,12.18500042,12.24100018,12.24100018,24832000
2018-12-24 00:00:00-05:00,11.89500046,12.2869997,11.76399994,11.90999985,11.90999985,13060000
2018-12-26 00:00:00-05:00,12.13799953,13.05500031,12.13799953,13.02099991,13.02099991,16273000
2018-12-27 00:00:00-05:00,12.64400005,13.26000023,12.50399971,13.23999977,13.23999977,14611000
2018-12-28 00:00:00-05:00,13.4119997,13.61299992,12.94200039,13.34599972,13.34599972,13765000
2018-12-31 00:00:00-05:00,13.60200024,14.05340004,13.50720024,13.84500027,13.84500027,16842000
